arXiv:1412.0048, Title: Multilinear tensor regression for longitudinal relational data
arXiv:1412.0158, Title: An Efficient Bayesian Inference Framework for Coalescent-Based  Nonparametric Phylodynamics
arXiv:1412.0242, Title: Estimating the average treatment effects of nutritional label use using  subclassification with regression adjustment
arXiv:1412.0248, Title: Building an NCAA mens basketball predictive model and quantifying its  success
arXiv:1412.0267, Title: A Simple Adjustment for Bandwidth Snooping
arXiv:1412.0313, Title: Bernstein-von Mises Theorems for Functionals of Covariance Matrix
arXiv:1412.0367, Title: Bayesian nonparametric modeling for mean residual life regression
arXiv:1412.0379, Title: Multivariate Generalized Linear-statistics of short range dependent data
arXiv:1412.0391, Title: Multivariate wavelet Whittle estimation in long-range dependence
arXiv:1412.0442, Title: Exact confidence intervals and hypothesis tests for parameters of  discrete distributions
arXiv:1412.0446, Title: Sequential block bootstrap in a Hilbert space with application to change  point analysis
arXiv:1412.0459, Title: On Bayesian based adaptive confidence sets for linear functionals
arXiv:1412.0473, Title: Sparse Variational Bayesian Approximations for Nonlinear Inverse  Problems: applications in nonlinear elastography
arXiv:1412.0561, Title: Multiple Test Functions and Adjusted p-Values for Test Statistics with  Discrete Distributions
arXiv:1412.0607, Title: How to monitor and mitigate stair-casing in l1 trend filtering
arXiv:1412.0620, Title: Low-Rank Approximation and Completion of Positive Tensors
arXiv:1412.0645, Title: Adaptive False Discovery Rate Control for Heterogeneous Data
arXiv:1412.0694, Title: Streaming Variational Inference for Bayesian Nonparametric Mixture  Models
arXiv:1412.0705, Title: Exponentaited generalized Weibull Gompertz distribution
arXiv:1412.0744, Title: Extraction of Pharmacokinetic Evidence of Drug-drug Interactions from  the Literature
arXiv:1412.0753, Title: Convex clustering via $\ell_1$ fusion penalization
arXiv:1412.0778, Title: Varying-smoother models for functional responses
arXiv:1412.0793, Title: Monte-Carlo Simulation of J1 League Postseason System from the 2015  Season
arXiv:1412.0836, Title: Asymptotic theory of generalized information criterion for  geostatistical regression model selection
arXiv:1412.0838, Title: Semi-parametric modeling of excesses above high multivariate thresholds  with censored data
arXiv:1412.0948, Title: Copulas from Order Statistics
arXiv:1412.0952, Title: Application of some new heavy-tailed survival distributions
arXiv:1412.0972, Title: A new prior for the discrete DAG models with a restricted set of  directions
arXiv:1412.0995, Title: Exploring recursion for optimal estimators under cascade rotation
arXiv:1412.1035, Title: Accounting for Rink Effects in the National Hockey League's Real Time  Scoring System
arXiv:1412.1181, Title: Direct formulation to Cholesky decomposition of a general nonsingular  correlation matrix
arXiv:1412.1303, Title: Reducing estimation bias in adaptively changing monitoring networks with  preferential site selection
arXiv:1412.1315, Title: Degradation-based residual life prediction under different environments
arXiv:1412.1331, Title: On analysis of incomplete field failure data
arXiv:1412.1344, Title: Estimation of Space Deformation Model for Non-stationary Random  Functions
arXiv:1412.1353, Title: Curriculum Learning of Multiple Tasks
arXiv:1412.1370, Title: Nested Variational Compression in Deep Gaussian Processes
arXiv:1412.1373, Title: A Generalized Convolution Model and Estimation for Non-stationary Random  Functions
arXiv:1412.1392, Title: An algebraic method for constructing stable and consistent  autoregressive filters
arXiv:1412.1394, Title: Using persistent homology and dynamical distances to analyze protein  binding
arXiv:1412.1411, Title: On the Weak Convergence and Central Limit Theorem of Blurring and  Nonblurring Processes with Application to Robust Location Estimation
arXiv:1412.1414, Title: New improvements in the use of dependence measures for sensitivity  analysis and screening
arXiv:1412.1443, Title: Structure learning of antiferromagnetic Ising models
arXiv:1412.1490, Title: The pilgrim process
arXiv:1412.1501, Title: Compensating for the loss of a chance
arXiv:1412.1530, Title: Strength of Connections in a Random Graph: Definition, Characterization,  and Estimation
arXiv:1412.1553, Title: Response-adaptive randomization: an overview of designs and asymptotic  theory
arXiv:1412.1559, Title: Iterative Subsampling in Solution Path Clustering of Noisy Big Data
arXiv:1412.1567, Title: CWCU LMMSE Estimation: Prerequisites and Properties
arXiv:1412.1576, Title: LightLDA: Big Topic Models on Modest Compute Clusters
arXiv:1412.1605, Title: On sequential hypotheses testing via convex optimization
arXiv:1412.1642, Title: Modeling the effect of temperature on ozone-related mortality
arXiv:1412.1649, Title: A Class of Conjugate Priors Defined on the Unit Simplex
arXiv:1412.1670, Title: A Bayesian hierarchical spatial point process model for multi-type  neuroimaging meta-analysis
arXiv:1412.1684, Title: How Many Communities Are There?
arXiv:1412.1701, Title: One-Sided Confidence About Functionals Over Tangent Cones
arXiv:1412.1711, Title: Neighborhoods as Nuisance Parameters? Robustness vs. Semiparametrics
arXiv:1412.1716, Title: Nonparametric modal regression
arXiv:1412.1735, Title: Speeding up bootstrap computations: a vectorized implementation for  statistics based on sample moments
arXiv:1412.1740, Title: Image Data Compression for Covariance and Histogram Descriptors
arXiv:1412.1786, Title: Estimation of Joint Distribution of Demand and Available Renewables for  Generation Adequacy Assessment
arXiv:1412.1843, Title: Functional Time Series Models for Ultrafine Particle Distributions
arXiv:1412.1914, Title: A parametric variogram model bridging between stationary and  intrinsically stationary processes
arXiv:1412.1915, Title: Incorporating geostrophic wind information for improved space-time  short-term wind speed forecasting
arXiv:1412.1920, Title: A contamination model for approximate stochastic order: extended version
arXiv:1412.1922, Title: Nonstationary ETAS models for nonstandard earthquakes
arXiv:1412.1926, Title: Asymptotic analysis of covariance parameter estimation for Gaussian  processes in the misspecified case
arXiv:1412.1927, Title: Quantile universal threshold: model selection at the detection edge for  high-dimensional linear regression
arXiv:1412.2041, Title: Multi-Target Shrinkage
arXiv:1412.2044, Title: Testing hypotheses via a mixture estimation model
arXiv:1412.2048, Title: Alternative statistical methods for cytogenetic radiation biological  dosimetry
arXiv:1412.2113, Title: Consistent Collective Matrix Completion under Joint Low Rank Structure
arXiv:1412.2129, Title: An iterative step-function estimator for graphons
arXiv:1412.2143, Title: Minimum Integrated Distance Estimation in Simultaneous Equation Models
arXiv:1412.2149, Title: Optimal detection of weak positive latent dependence between two  sequences of multiple tests
arXiv:1412.2150, Title: Semiparametric Approach for Regression with Covariate Subject to Limit  of Detection
arXiv:1412.2183, Title: Reduced-Rank Covariance Estimation in Vector Autoregressive Modeling
arXiv:1412.2282, Title: Dirichlet Process Mixture Models for Modeling and Generating Synthetic  Versions of Nested Categorical Data
arXiv:1412.2291, Title: Adjusted least squares fitting of algebraic hypersurfaces
arXiv:1412.2295, Title: A Likelihood Ratio Framework for High Dimensional Semiparametric  Regression
arXiv:1412.2309, Title: Visual Causal Feature Learning
arXiv:1412.2315, Title: Nonparametric Estimation of Trend in Directional Data
arXiv:1412.2316, Title: Iterative Bayesian Reconstruction of Non-IID Block-Sparse Signals
arXiv:1412.2345, Title: Group Symmetric Robust Covariance Estimation
arXiv:1412.2548, Title: Bayesian T-optimal discriminating designs
arXiv:1412.2557, Title: Parametric estimation of pairwise Gibbs point processes with infinite  range interaction
arXiv:1412.2619, Title: Derivative based global sensitivity measures
arXiv:1412.2632, Title: Probabilistic low-rank matrix completion on finite alphabets
arXiv:1412.2669, Title: Two step recovery of jointly sparse and low-rank matrices: theoretical  guarantees
arXiv:1412.2798, Title: Estimation of a non-stationary model for annual precipitation in  southern Norway using replicates of the spatial field
arXiv:1412.2817, Title: Diffusion Estimation Over Cooperative Multi-Agent Networks With Missing  Data
arXiv:1412.2844, Title: Optimal Reduced Isotonic Regression
arXiv:1412.2851, Title: Minimum Local Distance Density Estimation
arXiv:1412.2887, Title: A note on the consistency of the Narain-Horvitz-Thompson estimator
arXiv:1412.2967, Title: BayesDccGarch - An Implementation of Multivariate GARCH DCC Models
arXiv:1412.3000, Title: Upper expectation parametric regression
arXiv:1412.3013, Title: Efficient Bayesian inference for stochastic volatility models with  ensemble MCMC methods
arXiv:1412.3050, Title: A Bayesian model selection approach for identifying differentially  expressed transcripts from RNA-Seq data
arXiv:1412.3051, Title: POPE: Post Optimization Posterior Evaluation of Likelihood Free Models
arXiv:1412.3078, Title: Hierarchical Mixture-of-Experts Model for Large-Scale Gaussian Process  Regression
arXiv:1412.3158, Title: Distributed Stochastic Approximation: Weak Convergence and Network  Design
arXiv:1412.3230, Title: Max-factor individual risk models with application to credit portfolios
arXiv:1412.3242, Title: Selective Correlations - the conditional estimators
arXiv:1412.3297, Title: Convergence and rate of convergence of some greedy algorithms in convex  optimization
arXiv:1412.3411, Title: GP-select: Accelerating EM using adaptive subspace preselection
arXiv:1412.3416, Title: Hidden Multiplicity in Multiway ANOVA: Prevalence and Remedies
arXiv:1412.3432, Title: Detecting Overlapping Communities in Networks Using Spectral Methods
arXiv:1412.3442, Title: Posterior predictive p-values and the convex order
arXiv:1412.3501, Title: A Stable Particle Filter in High-Dimensions
