arXiv:math/0702089, Title: Empirical process of long-range dependent sequences when parameters are  estimated
arXiv:math/0702120, Title: Nonlinear functional models for functional responses in reproducing  kernel Hilbert spaces
arXiv:math/0702123, Title: A test for model specification of diffusion processes
arXiv:math/0702126, Title: On rates of convergence for posterior distributions under  misspecification
arXiv:math/0702155, Title: Statistical analysis of the Diffie-Hellman key exchange protocol in a  finite group
arXiv:math/0702225, Title: Bayesian Inference for Linear Dynamic Models with Dirichlet Process  Mixtures
arXiv:math/0702284, Title: Localisation of Geometric Anisotropy
arXiv:math/0702301, Title: Information-theoretic limits on sparsity recovery in the  high-dimensional and noisy setting
arXiv:math/0702326, Title: Uniform limit laws of the logarithm for estimators of the additive  regression function in the presence of right censored data
arXiv:math/0702440, Title: Bahadur representation of sample quantiles for functional of Gaussian  dependent sequences under a minimal assumption
arXiv:math/0702485, Title: Linear Prediction of Long-Range Dependent Time Series
arXiv:math/0702540, Title: An improved method for model selection based on Information Criteria
arXiv:math/0702591, Title: A Method for Avoiding Bias from Feature Selection with Application to  Naive Bayes Classification Models
arXiv:math/0702599, Title: A Bivariate Competing-Risks Model with One Termination Event
arXiv:math/0702609, Title: Local functional principal component analysis
arXiv:math/0702634, Title: Discussion paper. Conditional growth charts
arXiv:math/0702636, Title: Discussion: Conditional growth charts
arXiv:math/0702640, Title: Discussion: Conditional growth charts
arXiv:math/0702641, Title: Discussion: Conditional growth charts
arXiv:math/0702642, Title: Discussion: Conditional growth charts
arXiv:math/0702643, Title: Rejoinder: Conditional Growth Charts
arXiv:math/0702650, Title: Prediction in functional linear regression
arXiv:math/0702653, Title: From $ε$-entropy to KL-entropy: Analysis of minimum information  complexity density estimation
arXiv:math/0702655, Title: Multidimensional trimming based on projection depth
arXiv:math/0702657, Title: A simple smooth backfitting method for additive models
arXiv:math/0702659, Title: Component selection and smoothing in multivariate nonparametric  regression
arXiv:math/0702682, Title: Optimal adaptive estimation of a quadratic functional
arXiv:math/0702683, Title: Risk bounds for statistical learning
arXiv:math/0702684, Title: Best subset selection, persistence in high-dimensional statistical  learning and optimization under $l_1$ constraint
arXiv:math/0702685, Title: A multivariate empirical Bayes statistic for replicated microarray time  course data
arXiv:math/0702686, Title: Posterior consistency of Gaussian process prior for nonparametric binary  regression
arXiv:math/0702689, Title: The shape of incomplete preferences
arXiv:math/0702692, Title: Quasi-maximum-likelihood estimation in conditionally heteroscedastic  time series: A stochastic recurrence equations approach
arXiv:math/0702696, Title: Uniform in bandwidth consistency of conditional U-statistics
arXiv:math/0702701, Title: Efficient prediction for linear and nonlinear autoregressive models
arXiv:math/0702702, Title: Blocked regular fractional factorial designs with minimum aberration
arXiv:math/0702703, Title: Can one estimate the conditional distribution of post-model-selection  estimators?
arXiv:math/0702706, Title: A comparison of statistical models for short categorical or ordinal time  series with applications in ecology
arXiv:math/0702762, Title: Pile-up probabilities for the Laplace likelihood estimator of a  non-invertible first order moving average
arXiv:math/0702764, Title: Recursive estimation of possibly misspecified MA(1) models: Convergence  of a general algorithm
arXiv:math/0702765, Title: Estimation of AR and ARMA models by stochastic complexity
arXiv:math/0702769, Title: On prediction errors in regression models with nonstationary regressors
arXiv:math/0702771, Title: Forecasting unstable processes
arXiv:math/0702774, Title: Approximate conditional inference for panel logit models allowing for  state dependence and unobserved heterogeneity
arXiv:math/0702779, Title: Order determination in general vector autoregressions
arXiv:math/0702781, Title: The distribution of model averaging estimators and an impossibility  result regarding its estimation
arXiv:math/0702782, Title: Conditional-sum-of-squares estimation of models for stationary time  series with long memory
arXiv:math/0702804, Title: The Loss Rank Principle for Model Selection
arXiv:math/0702810, Title: Fractional constant elasticity of variance model
arXiv:math/0702812, Title: Estimation errors of the Sharpe ratio for long-memory stochastic  volatility models
arXiv:math/0702813, Title: Cowles commission structural equation approach in light of nonstationary  time series analysis
arXiv:math/0702814, Title: Combining domain knowledge and statistical models in time series  analysis
arXiv:math/0702815, Title: Multivariate volatility models
arXiv:math/0702819, Title: Multi-armed bandit problem with precedence relations
arXiv:math/0702821, Title: Time series aggregation, disaggregation and long memory
arXiv:math/0702830, Title: A note on the estimation of extreme value distributions using maximum  product of spacings
arXiv:math/0702831, Title: Some results on the Gittins index for a normal reward process
arXiv:math/0702841, Title: Generalization of usual capability indices for unilateral tolerances
arXiv:math/0702843, Title: Regression with strongly correlated data
arXiv:math/0702844, Title: Modeling macroeconomic time series via heavy tailed distributions
arXiv:math/0702860, Title: Living conditions: classification of households using the Kohonen  algorithm
arXiv:math/0702862, Title: Statistical modeling for experiments with sliding levels
arXiv:math/0702866, Title: Consumer Profile Identification and Allocation
arXiv:cs/0702018, Title: Estimation of the Rate-Distortion Function
arXiv:math-ph/0702041, Title: Universal Fluctuations in Response Parameters of Systems in Isotropic  Random Environments
arXiv:math-ph/0702058, Title: Inequalities for quantum Fisher information
arXiv:math/0702314, Title: Measures with zeros in the inverse of their moment matrix
arXiv:math/0702327, Title: Thinning out redundant empirical data
arXiv:math/0702551, Title: QQ plots, Random sets and data from a heavy tailed distribution
arXiv:math/0702564, Title: Convex Rank Tests and Semigraphoids
arXiv:physics/0702148, Title: Reliability of rank order in sampled networks
arXiv:q-bio/0702049, Title: The Cyclohedron Test for Finding Periodic Genes in Time Course  Expression Studies
arXiv:q-bio/0702050, Title: Identifying evolutionary trees and substitution parameters for the  general Markov model with invariable sites
arXiv:q-bio/0702054, Title: Kernel matrix regression
