arXiv:1604.00039, Title: Pointwise Adaptive Estimation of the MarginalDensity of a Weakly  Dependent Process
arXiv:1604.00051, Title: A marked renewal process model for the size of a honey bee colony
arXiv:1604.00059, Title: Spatial Clustering of Curves with Functional Covariates: A Bayesian  Partitioning Model with Application to Spectra Radiance in Climate Study
arXiv:1604.00082, Title: A track-before-detect labelled multi-Bernoulli particle filter with  label switching
arXiv:1604.00169, Title: A sequential Monte Carlo approach to Thompson sampling for Bayesian  optimization
arXiv:1604.00306, Title: Parameter recovery in two-component contamination mixtures: the  $\mathbb{L}^2$ strategy
arXiv:1604.00314, Title: On choosing mixture components via non-local priors
arXiv:1604.00362, Title: Fast and exact simulation of complex-valued stationary Gaussian  processes through embedding circulant matrix
arXiv:1604.00376, Title: Inferring network structure in non-normal and mixed discrete-continuous  genomic data
arXiv:1604.00419, Title: Estimating the interaction graph of stochastic neural dynamics
arXiv:1604.00447, Title: Ordering-Free Inference from Locally Dependent Data
arXiv:1604.00539, Title: Non-asymptotic results for Cornish--Fisher expansions
arXiv:1604.00540, Title: Nonparametric Conditional Density Estimation in a High-Dimensional  Regression Setting
arXiv:1604.00561, Title: On the Conditional Distribution of the Multivariate $t$ Distribution
arXiv:1604.00570, Title: Online EM for Functional Data
arXiv:1604.00572, Title: Spatio-temporal Modelling of Temperature Fields in the Pacific Northwest
arXiv:1604.00627, Title: Handling missing data in large healthcare dataset: a case study of  unknown trauma outcomes
arXiv:1604.00647, Title: Multi-Relational Learning at Scale with ADMM
arXiv:1604.00685, Title: A constructive definition of the beta process
arXiv:1604.00695, Title: Diagnosing Suboptimal Cotangent Disintegrations in Hamiltonian Monte  Carlo
arXiv:1604.00698, Title: Asymptotic Theory of Rerandomization in Treatment-Control Experiments
arXiv:1604.00823, Title: SINOMA - A new approach for estimating linear relationships between  noisy serial data streams
arXiv:1604.00860, Title: Bayesian Computing with INLA: A Review
arXiv:1604.00872, Title: Geometrically Tempered Hamiltonian Monte Carlo
arXiv:1604.00912, Title: A multivariate nonlinear mixed effects model for longitudinal image  analysis: Application to amyloid imaging
arXiv:1604.00954, Title: Inference on the tail process with application to financial time series  modelling
arXiv:1604.01055, Title: Towards personalized causal inference of medication response in mobile  health: an instrumental variable approach for randomized trials with  imperfect compliance
arXiv:1604.01064, Title: Bayesian Local Extrema Splines
arXiv:1604.01075, Title: A Dynamic Bayesian Network Model for Inventory Level Estimation in  Retail Marketing
arXiv:1604.01120, Title: Unbiased Monte Carlo estimation for the expected value of partial  perfect information
arXiv:1604.01171, Title: Sparse Recovery from Extreme Eigenvalues Deviation Inequalities
arXiv:1604.01191, Title: Functional mixed effects wavelet estimation for spectra of replicated  time series
arXiv:1604.01210, Title: NEAT: an efficient network enrichment analysis test
arXiv:1604.01233, Title: Construction of Simultaneous Confidence Bands for Multiple Logistic  Regression Models over Restricted Regions
arXiv:1604.01242, Title: Confidence Bands for the Logistic and Probit Regression Models Over  Intervals
arXiv:1604.01250, Title: Fast methods for training Gaussian processes on large data sets
arXiv:1604.01268, Title: Bayesian Estimation of the Threshold of a Generalised Pareto  Distribution for Heavy-Tailed Observations
arXiv:1604.01339, Title: Photo-z Estimation: An Example of Nonparametric Conditional Density  Estimation under Selection Bias
arXiv:1604.01348, Title: Bayesian Optimization with Exponential Convergence
arXiv:1604.01351, Title: Nonparametric Detection of Geometric Structures over Networks
arXiv:1604.01443, Title: Analysis of distributional variation through multi-scale Beta-Binomial  modeling
arXiv:1604.01455, Title: Picking Winners Using Integer Programming
arXiv:1604.01472, Title: Conjugate Processes: Theory and Application to Risk Forecasting
arXiv:1604.01515, Title: Comments on: "A Random Forest Guided Tour" by G. Biau and E. Scornet
arXiv:1604.01541, Title: An Alternative Discrete Skew Logistic Distribution
arXiv:1604.01597, Title: Estimating the treatment effect on the treated under time-dependent  confounding in an application to the Swiss HIV Cohort Study
arXiv:1604.01602, Title: Manifold unwrapping using density ridges
arXiv:1604.01617, Title: BPEC: An R Package for Bayesian Phylogeographic and Ecological  Clustering
arXiv:1604.01662, Title: Towards Bayesian Deep Learning: A Survey
arXiv:1604.01715, Title: A phylogenetic latent feature model for clonal deconvolution
arXiv:1604.01733, Title: A U-statistic Approach to Hypothesis Testing for Structure Discovery in  Undirected Graphical Models
arXiv:1604.01785, Title: Safe Probability
arXiv:1604.01844, Title: Statistical sensitiveness for science
arXiv:1604.01854, Title: Building Ensembles of Adaptive Nested Dichotomies with Random-Pair  Selection
arXiv:1604.01871, Title: When is Nontrivial Estimation Possible for Graphons and Stochastic Block  Models?
arXiv:1604.01874, Title: A projection-based adaptive-to-model test for regressions
arXiv:1604.01919, Title: Robust Modeling Using Non-Elliptically Contoured Multivariate t  Distributions
arXiv:1604.01955, Title: Monitoring Chinese Population Migration in Consecutive Weekly Basis from  Intra-city scale to Inter-province scale by Didi's Bigdata
arXiv:1604.01972, Title: An Adaptive Resample-Move Algorithm for Estimating Normalizing Constants
arXiv:1604.01983, Title: A Property of the Kullback--Leibler Divergence for Location-scale Models
arXiv:1604.01984, Title: Automated Selection of r for the r Largest Order Statistics Approach  with Adjustment for Sequential Testing
arXiv:1604.01992, Title: Adaptive non-parametric instrumental regression in the presence of  dependence
arXiv:1604.01996, Title: CopulaDTA: An R Package for Copula Based Bivariate Beta-Binomial Models  for Diagnostic Test Accuracy Studies in a Bayesian Framework
arXiv:1604.02018, Title: ANOVA model for network meta-analysis of diagnostic test accuracy data
arXiv:1604.02024, Title: Automated Threshold Selection for Extreme Value Analysis via  Goodness-of-Fit Tests with Application to Batched Return Level Mapping
arXiv:1604.02051, Title: Tracking Changes in Resilience and Level of Coordination in Terrorist  Groups
arXiv:1604.02100, Title: Hankel Matrix Nuclear Norm Regularized Tensor Completion for  $N$-dimensional Exponential Signals
arXiv:1604.02123, Title: Multilevel Weighted Support Vector Machine for Classification on  Healthcare Data with Missing Values
arXiv:1604.02130, Title: Quantile Processes for Semi and Nonparametric Regression
arXiv:1604.02158, Title: Structured Correlation Detection with Application to Colocalization  Analysis in Dual-Channel Fluorescence Microscopic Imaging
arXiv:1604.02181, Title: A Unified Framework for Sparse Non-Negative Least Squares using  Multiplicative Updates and the Non-Negative Matrix Factorization Problem
arXiv:1604.02221, Title: Box-Cox symmetric distributions and applications to nutritional data
arXiv:1604.02302, Title: Non-parametric indices of dependence between components for  inhomogeneous multivariate random measures and marked sets
arXiv:1604.02309, Title: Inference in partially identified models with many moment inequalities  using Lasso
arXiv:1604.02318, Title: Bayesian Smooth-and-Match strategy for ordinary differential equations  models that are linear in the parameters
arXiv:1604.02335, Title: Liu-type Negative Binomial Regression: A Comparison of Recent Estimators  and Applications
arXiv:1604.02390, Title: Minimax Optimal Procedures for Locally Private Estimation
arXiv:1604.02573, Title: The Empirical Likelihood Approach to Quantifying Uncertainty in Sample  Average Approximation
arXiv:1604.02576, Title: Hypothesis Testing via Affine Detectors
arXiv:1604.02598, Title: Species richness estimation with high diversity but spurious singletons
arXiv:1604.02631, Title: Grid Based Nonlinear Filtering Revisited: Recursive Estimation &  Asymptotic Optimality
arXiv:1604.02634, Title: Online Nonnegative Matrix Factorization with Outliers
arXiv:1604.02642, Title: Program Evaluation with Right-Censored Data
arXiv:1604.02652, Title: Hypergraphs in the characterization of regular vine copula structures
arXiv:1604.02668, Title: Distance for Functional Data Clustering Based on Smoothing Parameter  Commutation
arXiv:1604.02702, Title: Identifying the Spectral Representation of Hilbertian Time Series
arXiv:1604.02724, Title: A plug-in bandwidth selection procedure for long run covariance  estimation with stationary functional time series
arXiv:1604.02736, Title: Generalized R-squared for Detecting Dependence
arXiv:1604.02855, Title: Active Learning for Online Recognition of Human Activities from  Streaming Videos
arXiv:1604.02917, Title: Gaussian Process Domain Experts for Model Adaptation in Facial Behavior  Analysis
