arXiv:0908.0050, Title: Online Learning for Matrix Factorization and Sparse Coding
arXiv:0908.0067, Title: Making statistical methods in management research more useful: some  suggestions from a case study
arXiv:0908.0128, Title: Multiplicative Bias Corrected Nonparametric Smoothers
arXiv:0908.0145, Title: Empirical assessment of the impact of highway design exceptions on the  frequency and severity of vehicle accidents
arXiv:0908.0232, Title: Geometry of diagonal-effect models for contingency tables
arXiv:0908.0319, Title: Regret Bounds for Opportunistic Channel Access
arXiv:0908.0433, Title: Efficient Simulation-Based Minimum Distance Estimation and Indirect  Inference
arXiv:0908.0547, Title: Nonlinear Principal Components and Long-run Implications of Multivariate  Diffusions
arXiv:0908.0618, Title: Functional Partial Linear Model
arXiv:0908.1144, Title: Bayesian model search and multilevel inference for SNP association  studies
arXiv:0908.1258, Title: Discrete Temporal Models of Social Networks
arXiv:0908.1498, Title: Optimal Calibration for Multiple Testing against Local Inhomogeneity in  Higher Dimension
arXiv:0908.1602, Title: Is There Statistical Evidence that the Oregon Payday-Loan Rate Cap Hurts  Consumers?
arXiv:0908.1701, Title: Admissible Estimator of the Eigenvalues of Variance-Covariance Matrix  for Multivariate Normal Distributions--Detailed Proof--
arXiv:0908.1709, Title: General maximum likelihood empirical Bayes estimation of normal means
arXiv:0908.1712, Title: Nonparametric empirical Bayes and compound decision approaches to  estimation of a high-dimensional vector of normal means
arXiv:0908.1735, Title: Missing data in a stochastic Dollo model for cognate data, and its  application to the dating of Proto-Indo-European
arXiv:0908.1736, Title: Finiteness of small factor analysis models
arXiv:0908.1767, Title: Power-enhanced multiple decision functions controlling family-wise error  and false discovery rates
arXiv:0908.1836, Title: On the adaptive elastic-net with a diverging number of parameters
arXiv:0908.1838, Title: Change-point estimation under adaptive sampling
arXiv:0908.1847, Title: Testing for common arrivals of jumps for discretely observed  multidimensional processes
arXiv:0908.1849, Title: Covariate-adjusted nonlinear regression
arXiv:0908.1854, Title: Kernel dimension reduction in regression
arXiv:0908.1882, Title: Asymptotics for posterior hazards
arXiv:0908.1890, Title: A Fourier transform method for nonparametric estimation of multivariate  volatility
arXiv:0908.1895, Title: Maximum likelihood estimation for $α$-stable autoregressive  processes
arXiv:0908.1912, Title: Optimal discrimination designs
arXiv:0908.1940, Title: Asymptotic distribution and sparsistency for l1-penalized parametric  M-estimators with applications to linear SVM and logistic regression
arXiv:0908.1952, Title: Localized spherical deconvolution
arXiv:0908.1980, Title: Simultaneous confidence bands for nonparametric regression with  functional data
arXiv:0908.2053, Title: Network exploration via the adaptive LASSO and SCAD penalties
arXiv:0908.2062, Title: Bi-cross-validation of the SVD and the nonnegative matrix factorization
arXiv:0908.2066, Title: Statistical inference for stochastic epidemic models with three levels  of mixing
arXiv:0908.2069, Title: Simple Error Scattering Model for improved Information Reconciliation
arXiv:0908.2098, Title: Rigorous confidence bounds for MCMC under a geometric drift condition
arXiv:0908.2196, Title: The Consistency of Modeled and Observed Temperature Trends in the  Tropical Troposphere: A Comment on Santer et al (2008)
arXiv:0908.2284, Title: Classification by Set Cover: The Prototype Vector Machine
