arXiv:1703.00039, Title: A description length approach to determining the number of k-means  clusters
arXiv:1703.00056, Title: Fair prediction with disparate impact: A study of bias in recidivism  prediction instruments
arXiv:1703.00091, Title: Semi-analytical approximations to statistical moments of sigmoid and  softmax mappings of normal variables
arXiv:1703.00102, Title: SARAH: A Novel Method for Machine Learning Problems Using Stochastic  Recursive Gradient
arXiv:1703.00167, Title: Adaptive estimation of the sparsity in the Gaussian vector model
arXiv:1703.00168, Title: Modular Representation of Layered Neural Networks
arXiv:1703.00209, Title: Online Natural Gradient as a Kalman Filter
arXiv:1703.00253, Title: Improving phase II oncology trials using best observed RECIST response  as an endpoint by modelling continuous tumour measurements
arXiv:1703.00284, Title: L$^3$-SVMs: Landmarks-based Linear Local Support Vectors Machines
arXiv:1703.00329, Title: Convergence rate of a simulated annealing algorithm with noisy  observations
arXiv:1703.00352, Title: Do Reichenbachian Common Cause Systems of Arbitrary Finite Size Exist?
arXiv:1703.00353, Title: Matrix product moments in normal variables
arXiv:1703.00368, Title: Approximate Computational Approaches for Bayesian Sensor Placement in  High Dimensions
arXiv:1703.00371, Title: Generating Steganographic Images via Adversarial Training
arXiv:1703.00395, Title: Lossy Image Compression with Compressive Autoencoders
arXiv:1703.00396, Title: Patient Specific Congestive Heart Failure Detection From Raw ECG signal
arXiv:1703.00398, Title: Analysis on Cohort Effects in view of Differential Geometry and its  Applications
arXiv:1703.00403, Title: Preserving Differential Privacy Between Features in Distributed  Estimation
arXiv:1703.00410, Title: Detecting Adversarial Samples from Artifacts
arXiv:1703.00469, Title: Confidence Bands for Coefficients in High Dimensional Linear Models with  Error-in-variables
arXiv:1703.00535, Title: Human Interaction with Recommendation Systems
arXiv:1703.00539, Title: Learning Determinantal Point Processes with Moments and Cycles
arXiv:1703.00542, Title: A note on the approximate admissibility of regularized estimators in the  Gaussian sequence model
arXiv:1703.00579, Title: Active Learning for Accurate Estimation of Linear Models
arXiv:1703.00598, Title: The Second Order Linear Model
arXiv:1703.00604, Title: Marcinkiewicz's strong law of large numbers for non-additive expectation
