arXiv:0907.0079, Title: Central limit theorem and influence function for the MCD estimators at  general multivariate distributions
arXiv:0907.0139, Title: Coherent frequentism
arXiv:0907.0199, Title: High-Dimensional Density Estimation via SCA: An Example in the Modelling  of Hurricane Tracks
arXiv:0907.0421, Title: Error analysis for circle fitting algorithms
arXiv:0907.0429, Title: Fitting circles to scattered data: parameter estimates have no moments
arXiv:0907.0440, Title: On Limiting Likelihood Ratio Processes of some Change-Point Type  Statistical Models
arXiv:0907.0512, Title: Some optimal criteria of model-robustness for two-level non-regular  fractional factorial designs
arXiv:0907.0619, Title: Graph selection with GGMselect
arXiv:0907.0781, Title: Bayesian Agglomerative Clustering with Coalescents
arXiv:0907.1013, Title: Visualizing Topics with Multi-Word Expressions
arXiv:0907.1064, Title: Random matrix theory and multivariate statistics
arXiv:0907.1100, Title: Riemannian Manifold Hamiltonian Monte Carlo
arXiv:0907.1254, Title: Adaptive Multiple Importance Sampling
arXiv:0907.1368, Title: Fault prediction in aircraft engines using Self-Organizing Maps
arXiv:0907.1519, Title: Asymptotic normality of kernel estimates in a regression model for  random fields
arXiv:0907.1531, Title: A new protein binding pocket similarity measure based on comparison of  3D atom clouds: application to ligand prediction
arXiv:0907.1787, Title: A two-sample test for comparison of long memory parameters
arXiv:0907.1794, Title: Adaptive density estimation: a curse of support?
arXiv:0907.1823, Title: Improvement of random LHD for high dimensions
arXiv:0907.1835, Title: Information geometry for testing pseudorandom number generators
arXiv:0907.1997, Title: Statistical estimation requires unbounded memory
arXiv:0907.2135, Title: Shrinkage regression for multivariate inference with missing data, and  an application to portfolio balancing
arXiv:0907.2337, Title: Sparsistent Estimation of Time-Varying Discrete Markov Random Fields
arXiv:0907.2451, Title: Nonparametric estimation in random coefficients binary choice models
arXiv:0907.2478, Title: Why we (usually) don't have to worry about multiple comparisons
arXiv:0907.2480, Title: Thoughts on new statistical procedures for age-period-cohort analyses
arXiv:0907.2770, Title: Bayesian methods to overcome the winner's curse in genetic studies
arXiv:0907.2829, Title: Distribution Fitting 1. Parameters Estimation under Assumption of  Agreement between Observation and Model
arXiv:0907.2832, Title: Distribution Fitting 2. Pearson-Fisher, Kolmogorov-Smirnov,  Anderson-Darling, Wilks-Shapiro, Cramer-von-Misses and Jarque-Bera statistics
arXiv:0907.3166, Title: Checking election outcome accuracy Post-election audit sampling
arXiv:0907.3355, Title: A network-based approach for surveillance of occupational health  exposures
arXiv:0907.3369, Title: Spin Needlets Spectral Estimation
arXiv:0907.3373, Title: Influential Mathematicians: Birth, Education and Affiliation
arXiv:0907.3410, Title: Occupational Health Problem Network : the Exposome
arXiv:0907.3426, Title: SparseCodePicking: feature extraction in mass spectrometry using sparse  coding algorithms
arXiv:0907.3454, Title: Generalized density clustering
arXiv:0907.3503, Title: Intersection Bounds: Estimation and Inference
arXiv:0907.3521, Title: A Numerical Approach to Performance Analysis of Quickest Change-Point  Detection Procedures
arXiv:0907.3740, Title: Empirical Bernstein Bounds and Sample Variance Penalization
arXiv:0907.3837, Title: Gamma-based clustering via ordered means with application to  gene-expression analysis
arXiv:0907.3944, Title: The Utility of Reliability and Survival
arXiv:0907.4000, Title: Estimating infectious disease parameters from data on social contacts  and serological status
arXiv:0907.4010, Title: Simulation of truncated normal variables
arXiv:0907.4018, Title: Simulating Events of Unknown Probabilities via Reverse Time Martingales
arXiv:0907.4077, Title: A fifth order expansion for the distribution function of the maximum  likelihood estimator
arXiv:0907.4160, Title: Notes on Using Control Variates for Estimation with Reversible MCMC  Samplers
arXiv:0907.4418, Title: Subspace estimation and prediction methods for hidden Markov models
arXiv:0907.4643, Title: Mean-Field Theory of Meta-Learning
arXiv:0907.4698, Title: Shrinkage Algorithms for MMSE Covariance Estimation
arXiv:0907.4716, Title: Regeneration and Fixed-Width Analysis of Markov Chain Monte Carlo  Algorithms
arXiv:0907.4728, Title: A survey of cross-validation procedures for model selection
arXiv:0907.4849, Title: Bayesian estimate of the zero-density frequency of a Cs fountain
arXiv:0907.4865, Title: Spectral estimation of the Lévy density in partially observed affine  models
