arXiv:1311.0072, Title: Bayesian inference as iterated random functions with applications to  sequential inference in graphical models
arXiv:1311.0081, Title: To P or not to P: on the evidential nature of P-values and their place  in scientific inference
arXiv:1311.0085, Title: Selection and Estimation for Mixed Graphical Models
arXiv:1311.0096, Title: Higher-Order Improvements of the Sieve Bootstrap for Fractionally  Integrated Processes
arXiv:1311.0098, Title: A Bayesian framework for functional time series analysis
arXiv:1311.0219, Title: Joint Estimation of Multiple Graphical Models from High Dimensional Time  Series
arXiv:1311.0270, Title: There is a VaR beyond usual approximations
arXiv:1311.0274, Title: Nearly Optimal Sample Size in Hypothesis Testing for High-Dimensional  Regression
arXiv:1311.0291, Title: Improved Precision in Estimating Average Treatment Effects
arXiv:1311.0307, Title: Shared kernel Bayesian screening
arXiv:1311.0317, Title: Parsimonious Shifted Asymmetric Laplace Mixtures
arXiv:1311.0360, Title: Multivariate Generalized Gaussian Process Models
arXiv:1311.0407, Title: Audio Texture Synthesis with Scattering Moments
arXiv:1311.0412, Title: Optimal Uniform Convergence Rates for Sieve Nonparametric Instrumental  Variables Regression
arXiv:1311.0416, Title: Structured functional regression models for high-dimensional spatial  spectroscopy data
arXiv:1311.0431, Title: Gene-Proximity Models For Genome-Wide Association Studies
arXiv:1311.0463, Title: Functional Factorial K-means Analysis
arXiv:1311.0466, Title: Thompson Sampling for Complex Bandit Problems
arXiv:1311.0468, Title: Thompson Sampling for Online Learning with Linear Experts
arXiv:1311.0510, Title: Compressed matched filter for non-Gaussian noise
arXiv:1311.0524, Title: A Bayesian Residual-Based Test for Cointegration
arXiv:1311.0562, Title: LP Mixed Data Science : Outline of Theory
arXiv:1311.0587, Title: High-dimensional $p$-norms
arXiv:1311.0594, Title: Covariance Estimation in Elliptical Models with Convex Structure
arXiv:1311.0622, Title: Stochastic Dual Coordinate Ascent with Alternating Direction Multiplier  Method
arXiv:1311.0634, Title: Real-time covariance estimation for the local level model
arXiv:1311.0644, Title: Forecasting multivariate longitudinal binary data with marginal and  marginally specified models
arXiv:1311.0656, Title: Explaining the behavior of joint and marginal Monte Carlo estimators in  latent variable models with independence assumptions
arXiv:1311.0660, Title: Identifying Clusters in Bayesian Disease Mapping
arXiv:1311.0662, Title: Linear Estimating Equations for Exponential Families with Application to  Gaussian Linear Concentration Models
arXiv:1311.0669, Title: Hölder Continuity of the Spectral Measures for One-Dimensional  Schrödinger Operator in Exponential Regime
arXiv:1311.0674, Title: On the use of marginal posteriors in marginal likelihood estimation via  importance-sampling
arXiv:1311.0686, Title: Particle Metropolis-Hastings using gradient and Hessian information
arXiv:1311.0689, Title: Particle filter-based Gaussian process optimisation for parameter  inference
arXiv:1311.0701, Title: On Fast Dropout and its Applicability to Recurrent Networks
arXiv:1311.0707, Title: Generative Modelling for Unsupervised Score Calibration
arXiv:1311.0737, Title: Compression Limits for Random Vectors with Linearly Parameterized  Second-Order Statistics
arXiv:1311.0811, Title: Oracle Inequalities for High Dimensional Vector Autoregressions
arXiv:1311.0834, Title: Smooth backfitting in additive inverse regression
arXiv:1311.0835, Title: Optimal designs for nonlinear regression models with respect to  non-informative priors
arXiv:1311.0851, Title: Optimal Shrinkage of Eigenvalues in the Spiked Covariance Model
arXiv:1311.0907, Title: Bayesian nonparametric inference on the Stiefel manifold
arXiv:1311.1033, Title: Nonparametric Bayesian models of hierarchical structure in complex  networks
arXiv:1311.1039, Title: Maximum penalized likelihood estimation in semiparametric  capture-recapture models
arXiv:1311.1040, Title: Combined Independent Component Analysis and Canonical Polyadic  Decomposition via Joint Diagonalization
arXiv:1311.1067, Title: Approximation of improper priors
arXiv:1311.1129, Title: Discussion of "Geodesic Monte Carlo on Embedded Manifolds"
arXiv:1311.1131, Title: Compatible Weighted Proper Scoring Rules
arXiv:1311.1138, Title: Analysis of the Gibbs sampler for hierarchical inverse problems
arXiv:1311.1189, Title: Statistical Inference in Hidden Markov Models using $k$-segment  Constraints
arXiv:1311.1283, Title: Variable Selection in Causal Inference Using Penalization
arXiv:1311.1292, Title: A Generalized Savage-Dickey Ratio
arXiv:1311.1354, Title: How to Center Binary Deep Boltzmann Machines
arXiv:1311.1400, Title: The Propensity Score Estimation in the Presence of Length-biased  Sampling: A Nonparametric Adjustment Approach
arXiv:1311.1438, Title: Joint Analysis of Differential Gene Expression in Multiple Studies using  Correlation Motifs
arXiv:1311.1454, Title: On posterior propriety for the Student-$t$ linear regression model under  Jeffreys priors
arXiv:1311.1595, Title: Testing for a General Class of Functional Inequalities
arXiv:1311.1687, Title: Estimate dependence in medium dimensions, using ranks and sub-sampling
arXiv:1311.1731, Title: Stochastic blockmodel approximation of a graphon: Theory and consistent  estimation
arXiv:1311.1738, Title: Asymptotic quantization of exponential random graphs
arXiv:1311.1797, Title: Sensitivity analysis for multidimensional and functional outputs
arXiv:1311.1835, Title: Linear Regression without computing pseudo-inverse matrix
arXiv:1311.1890, Title: Discrepancy estimates for variance bounding Markov chain quasi-Monte  Carlo
arXiv:1311.1893, Title: Semiparametric testing of statistical functionals revisited
