arXiv:1301.0118, Title: The Two Envelope Problem: a Paradox or Fallacious Reasoning?
arXiv:1301.0142, Title: Semi-Supervised Domain Adaptation with Non-Parametric Copulas
arXiv:1301.0211, Title: Introduction to the Special Issue on Sparsity and Regularization Methods
arXiv:1301.0264, Title: Validation of Soft Classification Models using Partial Class  Memberships: An Extended Concept of Sensitivity & Co. applied to the Grading  of Astrocytoma Tissues
arXiv:1301.0413, Title: A Method for Finding Structured Sparse Solutions to Non-negative Least  Squares Problems with Applications
arXiv:1301.0463, Title: A Simple Approach to Maximum Intractable Likelihood Estimation
arXiv:1301.0533, Title: A robust Bayesian approach to modelling epistemic uncertainty in  common-cause failure models
arXiv:1301.0676, Title: Strong Consistency of Factorial K-means Clustering
arXiv:1301.0681, Title: Nonparametric Bayes Classification via Learning of Affine Subspaces
arXiv:1301.0726, Title: Marcinkiewicz-Zygmund and ordinary strong laws for empirical  distribution functions and plug-in estimators
arXiv:1301.0741, Title: A bivariate marginal likelihood specification of spatial econometric  modeling of very large datasets
arXiv:1301.0765, Title: Perceptive Statistical Variability Indicators
arXiv:1301.0768, Title: Bootstrap Testing of the Rank of a Matrix via Least Squared Constrained  Estimation
arXiv:1301.0802, Title: Borrowing strengh in hierarchical Bayes: Posterior concentration of the  Dirichlet base measure
arXiv:1301.0858, Title: A New Geometric Approach to Latent Topic Modeling and Discovery
arXiv:1301.0877, Title: Efficient Computational Algorithm for Optimal Allocation in Regression  Models
arXiv:1301.0891, Title: Concerns on Monotonic Imbalance Bounding Matching Methods
arXiv:1301.1184, Title: A Conversation with David Findley
arXiv:1301.1191, Title: Section on the special year for mathematics of planet earth (MPE 2013)
arXiv:1301.1208, Title: Significance testing without truth
arXiv:1301.1254, Title: Dynamical Models and Tracking Regret in Online Convex Programming
arXiv:1301.1299, Title: Automated Variational Inference in Probabilistic Programming
arXiv:1301.1305, Title: Birth-death processes
arXiv:1301.1318, Title: Efficient Eigen-updating for Spectral Graph Clustering
arXiv:1301.1428, Title: Approximating the conditional density given large observed values via a  multivariate extremes framework, with application to environmental data
arXiv:1301.1446, Title: Spatial analysis of wave direction data using wrapped Gaussian processes
arXiv:1301.1459, Title: A proximal Newton framework for composite minimization: Graph learning  without Cholesky decompositions and matrix inversions
